"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","mon","chn","mon_grams","chn_grams","mon_sel","chn_sel","class"
8648909,"Jubaozhuang","jubaozhuang","Jubaozhuang,Jubaozhuang Xiang,ju bao zhuang,ju bao zhuang xiang,巨宝庄,巨宝庄乡",40.4932,113.067,"A","ADM4",FALSE,TRUE,6,10,0,4,"Chinese"
8648910,"Dachengxi","dachengxi","Dachengxi,Dachengxi Xiang,da cheng xi,da cheng xi xiang,大城西,大城西乡",40.4975,110.374,"A","ADM4",FALSE,TRUE,5,8,1,4,"Chinese"
8648911,"Bulongnao","bulongnao","Bulongnao,Bulongnao Xiang,bu long nao,bu long nao xiang,补隆淖,补隆淖乡",40.4981,107.091,"A","ADM4",FALSE,TRUE,6,7,0,1,"Chinese"
8648912,"Deshengtai","deshengtai","Deshengtai,Deshengtai Xiang,de sheng tai,de sheng tai xiang,德胜泰,德胜泰乡",40.4998,110.195,"A","ADM4",FALSE,FALSE,9,8,1,0,"Mongolian"
8648913,"Duonasu","duonasu","Duonasu,Duonasu Xiang,duo na su,duo na su xiang,多纳苏,多纳苏乡",40.5006,112.153,"A","ADM4",FALSE,FALSE,4,5,1,2,"Chinese"
8648914,"Tiancheng","tiancheng","T'ien-ch'eng-ts'un,Tiancheng,Tiancheng Xiang,T’ien-ch’eng-ts’un,tian cheng,tian cheng xiang,天成,天成乡",40.5031,112.852,"A","ADM4",FALSE,FALSE,7,7,1,1,"Tie"
8648915,"Xinwuhao","xinwuhao","Xinwuhao,Xinwuhao Xiang,xin wu hao,xin wu hao xiang,新五号,新五号乡",40.5082,113.342,"A","ADM4",FALSE,FALSE,5,7,0,2,"Chinese"
8648916,"Denglongsu","denglongsu","Denglongsu,Denglongsu Xiang,deng long su,deng long su xiang,灯笼素,灯笼素乡",40.5096,111.929,"A","ADM4",FALSE,FALSE,8,8,1,1,"Tie"
8648917,"Qiao’ershiying","qiao'ershiying","Qiao'ershiying,Qiao'ershiying Xiang,Qiao’ershiying,Qiao’ershiying Xiang,qiao er shen ying,qiao er shen ying xiang,巧尔什营,巧尔什营乡",40.5163,111.571,"A","ADM4",FALSE,FALSE,9,9,1,1,"Tie"
8648918,"Duijiugou","duijiugou","Duijiugou,Duijiugou Xiang,dui jiu gou,dui jiu gou xiang,对九沟,对九沟乡",40.5171,113.715,"A","ADM4",FALSE,FALSE,5,8,1,4,"Chinese"
8648919,"Sanqing","sanqing","Sanqing,Sanqing Xiang,san qing,san qing xiang,三庆,三庆乡",40.5297,112.246,"A","ADM4",FALSE,TRUE,4,5,0,1,"Chinese"
8648920,"Gucheng","gucheng","Gucheng,Gucheng Xiang,gu cheng,gu cheng xiang,古城,古城乡",40.5309,111.343,"A","ADM4",FALSE,FALSE,6,5,1,0,"Mongolian"
8648921,"Shandai","shandai","Shandai,Shandai Zhen,shan dai,shan dai zhen,善岱,善岱镇",40.5365,111.089,"A","ADM4",FALSE,FALSE,5,5,0,0,"Tie"
8648922,"Xianghuangdi","xianghuangdi","Xianghuangdi,Xianghuangdi Xiang,xiang huang de,xiang huang de xiang,厢黄地,厢黄地乡",40.5374,112.483,"A","ADM4",FALSE,FALSE,8,10,0,2,"Chinese"
8648923,"Wuba","wuba","Wuba,Wuba Xiang,wu ba,wu ba xiang,吴坝,吴坝乡",40.5419,110.497,"A","ADM4",FALSE,FALSE,1,2,0,1,"Chinese"
8648924,"Subogai","subogai","Subogai,Subogai Xiang,su bo gai,su bo gai xiang,苏波盖,苏波盖乡",40.5559,110.725,"A","ADM4",FALSE,FALSE,5,5,0,0,"Tie"
8648925,"Balahai","balahai","Balahai,Balahai Xiang,ba la hai,ba la hai xiang,巴拉亥,巴拉亥乡",40.5573,107.266,"A","ADM4",FALSE,FALSE,5,6,0,1,"Chinese"
8648926,"Heitutai","heitutai","Heitutai,Heitutai Xiang,hei tu tai,hei tu tai xiang,黑土台,黑土台乡",40.5573,113.397,"A","ADM4",FALSE,FALSE,7,6,1,0,"Mongolian"
8648927,"Duguitala","duguitala","Duguitala,Duguitala Zhen,du gui ta la,du gui ta la zhen,独贵塔拉,独贵塔拉镇",40.5578,108.721,"A","ADM4",FALSE,TRUE,7,7,1,1,"Tie"
8648928,"Sha’erqin","sha'erqin","Sha'erqin,Sha'erqin Xiang,Sha’erqin,Sha’erqin Xiang,sha er qin,sha er qin xiang,沙尔沁,沙尔沁乡",40.559,111.732,"A","ADM4",FALSE,TRUE,4,4,1,1,"Tie"
8648929,"Quanbatu","quanbatu","Quanbatu,Quanbatu Xiang,quan ba tu,quan ba tu xiang,全巴图,全巴图乡",40.5596,109.66,"A","ADM4",FALSE,FALSE,6,7,0,1,"Chinese"
8648930,"Shisanhao","shisanhao","Shisanhao,Shisanhao Xiang,shi san hao,shi san hao xiang,十三号,十三号乡",40.5637,112.903,"A","ADM4",FALSE,FALSE,7,7,0,0,"Tie"
8648931,"Sha’erqin","sha'erqin","Sha'erqin,Sha'erqin Xiang,Sha’erqin,Sha’erqin Xiang,sha er qin,sha er qin xiang,沙尔沁,沙尔沁乡",40.5649,110.246,"A","ADM4",FALSE,TRUE,4,4,1,1,"Tie"
8648932,"Tabusai","tabusai","Tabusai,Tabusai Xiang,ta bu sai,ta bu sai xiang,塔布赛,塔布赛乡",40.5665,111.247,"A","ADM4",FALSE,FALSE,5,5,0,0,"Tie"
8648933,"Guchengwan","guchengwan","Guchengwan,Guchengwan Xiang,gu cheng wan,gu cheng wan xiang,古城湾,古城湾乡",40.5674,110.126,"A","ADM4",FALSE,FALSE,9,8,1,0,"Mongolian"
8648934,"Dongyuan","dongyuan","Dongyuan,Dongyuan Xiang,dong yuan,dong yuan xiang,东园,东园乡",40.5686,110.319,"A","ADM4",FALSE,TRUE,4,6,0,2,"Chinese"
8648935,"Hatengtaohai","hatengtaohai","Hatengtaohai,Hatengtaohai Sumu,ha teng tao hai,ha teng tao hai su mu,哈腾套海,哈腾套海苏木",40.5739,106.541,"A","ADM4",FALSE,FALSE,12,10,2,0,"Mongolian"
8648936,"Tiemao","tiemao","Tiemao,Tiemao Xiang,tie mao,tie mao xiang,铁帽,铁帽乡",40.574,111.184,"A","ADM4",FALSE,TRUE,4,5,1,2,"Chinese"
8648937,"Sharizhao","sharizhao","Sharizhao,Sharizhao Sumu,sha ri zhao,sha ri zhao su mu,沙日召,沙日召苏木",40.5799,108.64,"A","ADM4",FALSE,TRUE,6,7,0,1,"Chinese"
8648938,"Xiecheng","xiecheng","Xiecheng,Xiecheng Xiang,xie cheng,xie cheng xiang,协成,协成乡",40.5811,107.087,"A","ADM4",FALSE,TRUE,5,7,1,3,"Chinese"
8648939,"Huhemudu","huhemudu","Huhemudu,Huhemudu Sumu,hu he mu dou,hu he mu dou su mu,呼和木都,呼和木都苏木",40.5843,107.295,"A","ADM4",FALSE,TRUE,6,6,2,2,"Tie"
8648940,"Meidaizhao","meidaizhao","Meidaizhao,Meidaizhao Zhen,mei dai zhao,mei dai zhao zhen,美岱召,美岱召镇",40.5844,110.747,"A","ADM4",FALSE,TRUE,8,8,1,1,"Tie"
8648941,"Dazhuangke","dazhuangke","Dazhuangke,Dazhuangke Xiang,da zhuang ke,da zhuang ke xiang,大庄科,大庄科乡",40.5863,113.506,"A","ADM4",FALSE,FALSE,8,10,1,3,"Chinese"
8648942,"Huanghe","huanghe","Huanghe,Huanghe Zhen,huang he,huang he zhen,黄河,黄河镇",40.5866,107.133,"A","ADM4",FALSE,TRUE,5,5,1,1,"Tie"
8648943,"Sanliang","sanliang","San-liang-ts'un,San-liang-ts’un,Sanliang,Sanliang Xiang,san liang,san liang xiang,三两,三两乡",40.5871,111.378,"A","ADM4",FALSE,FALSE,6,6,0,0,"Tie"
8648944,"Sha’erying","sha'erying","Sha'erying,Sha'erying Xiang,Sha’erying,Sha’erying Xiang,sha er ying,sha er ying xiang,沙尔营,沙尔营乡",40.594,111.544,"A","ADM4",FALSE,FALSE,6,5,1,0,"Mongolian"
8648945,"Goumen","goumen","Goumen,Goumen Xiang,gou men,gou men xiang,沟门,沟门乡",40.5952,110.511,"A","ADM4",FALSE,TRUE,3,4,1,2,"Chinese"
8648946,"Hasu","hasu","Hasu,Hasu Xiang,ha su,ha su xiang,哈素,哈素乡",40.6006,111.021,"A","ADM4",FALSE,FALSE,2,2,0,0,"Tie"
8648947,"Jiulongwan","jiulongwan","Jiulongwan,Jiulongwan Xiang,jiu long wan,jiu long wan xiang,九龙湾,九龙湾乡",40.6036,113.178,"A","ADM4",FALSE,TRUE,6,9,0,3,"Chinese"
8648948,"Dongshihao","dongshihao","Dongshihao,Dongshihao Xiang,dong shi hao,dong shi hao xiang,东十号,东十号乡",40.6065,112.357,"A","ADM4",FALSE,FALSE,8,8,0,0,"Tie"
8648949,"Sansumu","sansumu","Sansumu,Sansumu Xiang,san su mu,san su mu xiang,三苏木,三苏木乡",40.6068,112.641,"A","ADM4",FALSE,FALSE,5,5,0,0,"Tie"
8648950,"Zhaotan","zhaotan","Zhaotan,Zhaotan Jiedao,zhao tan,zhao tan jie dao,沼潭,沼潭街道",40.6076,109.833,"A","ADM4",FALSE,FALSE,5,5,0,0,"Tie"
8648951,"Halinge’er","halinge'er","Halinge'er,Halinge'er Xiang,Halinge’er,Halinge’er Xiang,ha lin ge er,ha lin ge er xiang,哈林格尔,哈林格尔乡",40.6083,109.738,"A","ADM4",FALSE,FALSE,6,5,1,0,"Mongolian"
8648952,"Beishizhou","beishizhou","Beishizhou,Beishizhou Xiang,bei shen zhou,bei shen zhou xiang,北什轴,北什轴乡",40.6151,111.291,"A","ADM4",FALSE,TRUE,6,8,1,3,"Chinese"
8648953,"Gongmiaozi","gongmiaozi","Gongmiaozi,Gongmiaozi Xiang,gong miao zi,gong miao zi xiang,公庙子,公庙子乡",40.6198,108.961,"A","ADM4",FALSE,TRUE,5,8,0,3,"Chinese"
8648954,"Youyi","youyi","Youyi,Youyi Xiang,you yi,you yi xiang,友谊,友谊乡",40.6234,107.218,"A","ADM4",FALSE,FALSE,3,3,0,0,"Tie"
8648955,"Xigoumen","xigoumen","Xigoumen,Xigoumen Xiang,xi gou men,xi gou men xiang,西沟门,西沟门乡",40.6239,111.998,"A","ADM4",FALSE,TRUE,4,7,1,4,"Chinese"
8648956,"Xingsheng","xingsheng","Xingsheng,Xingsheng Xiang,xing sheng,xing sheng xiang,兴胜,兴胜乡",40.6243,109.979,"A","ADM4",FALSE,FALSE,7,8,1,2,"Chinese"
8648957,"Huhebulage","huhebulage","Huhebulage,Huhebulage Sumu,hu he bu la ge,hu he bu la ge su mu,呼和布拉格,呼和布拉格苏木",40.6249,108.963,"A","ADM4",FALSE,FALSE,9,8,1,0,"Mongolian"
8648958,"Xiaoguanjing","xiaoguanjing","Xiaoguanjing,Xiaoguanjing Sumu,xiao guan jing,xiao guan jing su mu,小观井,小观井苏木",40.6338,106.59,"A","ADM4",FALSE,TRUE,8,12,0,4,"Chinese"
8648959,"Hayehutong","hayehutong","Hayehutong,Hayehutong Xiang,ha ye hu tong,ha ye hu tong xiang,哈业胡同,哈业胡同乡",40.6384,109.487,"A","ADM4",FALSE,FALSE,9,9,1,1,"Tie"
8648960,"Baiyanhua","baiyanhua","Baiyanhua,Baiyanhua Zhen,bai yan hua,bai yan hua zhen,白彦花,白彦花镇",40.6404,109.209,"A","ADM4",FALSE,FALSE,6,8,0,2,"Chinese"
8648961,"Houyingzi","houyingzi","Houyingzi,Houyingzi Xiang,hou ying zi,hou ying zi xiang,后营子,后营子乡",40.6427,110.032,"A","ADM4",FALSE,TRUE,4,7,0,3,"Chinese"
8648962,"Baijiaying","baijiaying","Baijiaying,Baijiaying Xiang,bai jia ying,bai jia ying xiang,白家营,白家营乡",40.646,113.879,"A","ADM4",FALSE,FALSE,7,9,0,2,"Chinese"
8648963,"Xugai","xugai","Xugai,Xugai Xiang,xu gai,xu gai xiang,蓿荄,蓿荄乡",40.6494,108.807,"A","ADM4",FALSE,FALSE,2,4,0,2,"Chinese"
8648964,"Wusutu","wusutu","Wusutu,Wusutu Jiedao,wu su tu,wu su tu jie dao,乌素图,乌素图街道",40.6527,109.946,"A","ADM4",FALSE,FALSE,4,4,0,0,"Tie"
8648965,"Dianzi","dianzi","Dianzi,Dianzi Xiang,dian zi,dian zi xiang,店子,店子乡",40.6564,113.939,"A","ADM4",FALSE,TRUE,2,4,0,2,"Chinese"
8648966,"Wudanggou","wudanggou","Wudanggou,Wudanggou Jiedao,wu dang gou,wu dang gou jie dao,五当沟,五当沟街道",40.6567,110.264,"A","ADM4",FALSE,FALSE,5,7,0,2,"Chinese"
8648967,"Nanwanzi","nanwanzi","Nanwanzi,Nanwanzi Xiang,nan wan zi,nan wan zi xiang,南湾子,南湾子乡",40.6584,114.053,"A","ADM4",FALSE,TRUE,4,6,0,2,"Chinese"
8648968,"Baibaozhuang","baibaozhuang","Baibaozhuang,Baibaozhuang Xiang,bai bao zhuang,bai bao zhuang xiang,柏宝庄,柏宝庄乡",40.6586,113.429,"A","ADM4",FALSE,TRUE,7,10,0,3,"Chinese"
8648969,"Taosihao","taosihao","Taosihao,Taosihao Xiang,tao si hao,tao si hao xiang,陶思浩,陶思浩乡",40.6595,110.92,"A","ADM4",FALSE,TRUE,4,6,0,2,"Chinese"
8648970,"Sanyiquan","sanyiquan","Sanyiquan,Sanyiquan Xiang,san yi quan,san yi quan xiang,三义泉,三义泉乡",40.6602,112.91,"A","ADM4",FALSE,TRUE,5,8,0,3,"Chinese"
8648971,"Toudaoqiao","toudaoqiao","Toudaoqiao,Toudaoqiao Xiang,tou dao qiao,tou dao qiao xiang,头道桥,头道桥乡",40.6616,107.079,"A","ADM4",FALSE,TRUE,3,8,0,5,"Chinese"
8648972,"Huangyangmutou","huangyangmutou","Huangyangmutou,Huangyangmutou Zhen,huang yang mu tou,huang yang mu tou zhen,黄羊木头,黄羊木头镇",40.6692,107.202,"A","ADM4",FALSE,FALSE,11,12,0,1,"Chinese"
8648973,"Baimiaozi","baimiaozi","Baimiaozi,Baimiaozi Xiang,bai miao zi,bai miao zi xiang,白庙子,白庙子乡",40.6695,111.555,"A","ADM4",FALSE,TRUE,4,7,0,3,"Chinese"
8648974,"Agarutai","agarutai","Agarutai,Agarutai Sumu,a ga ru tai,a ga ru tai su mu,阿嘎如泰,阿嘎如泰苏木",40.6769,109.611,"A","ADM4",FALSE,FALSE,6,6,0,0,"Tie"
8648975,"Hayenaobao","hayenaobao","Hayenaobao,Hayenaobao Xiang,ha ye nao bao,ha ye nao bao xiang,哈业脑包,哈业脑包乡",40.6787,109.739,"A","ADM4",FALSE,TRUE,6,8,1,3,"Chinese"
8648976,"Longshenghe","longshenghe","Longshenghe,Longshenghe Zhen,long sheng he,long sheng he zhen,隆盛合,隆盛合镇",40.6807,106.924,"A","ADM4",FALSE,TRUE,9,9,1,1,"Tie"
8648977,"Chagan’aobao","chagan'aobao","Chagan'aobao,Chagan'aobao Xiang,Chagan’aobao,Chagan’aobao Xiang,cha gan ao bao,cha gan ao bao xiang,查干敖包,查干敖包乡",40.6899,106.979,"A","ADM4",FALSE,TRUE,4,7,0,3,"Chinese"
8648978,"Xincheng","xincheng","Xincheng,Xincheng Xiang,xin cheng,xin cheng xiang,新城,新城乡",40.6932,109.85,"A","ADM4",FALSE,FALSE,6,7,1,2,"Chinese"
8648979,"Daci","daci","Daci,Daci Jiedao,da ci,da ci jie dao,大磁,大磁街道",40.6955,110.267,"A","ADM4",FALSE,FALSE,1,2,0,1,"Chinese"
8648980,"Taohua","taohua","Taohua,Taohua Xiang,tao hua,tao hua xiang,桃花,桃花乡",40.6976,111.68,"A","ADM4",FALSE,FALSE,4,4,0,0,"Tie"
8648981,"Shajintaohai","shajintaohai","Shajintaohai,Shajintaohai Sumu,sha jin tao hai,sha jin tao hai su mu,沙金套海,沙金套海苏木",40.6983,106.741,"A","ADM4",FALSE,FALSE,10,11,0,1,"Chinese"
8648982,"Tukemu","tukemu","Tukemu,Tukemu Sumu,tu ke mu,tu ke mu su mu,图克木,图克木苏木",40.7031,105.855,"A","ADM4",FALSE,TRUE,4,5,1,2,"Chinese"
8648983,"Dafa","dafa","Dafa,Dafa Jiedao,da fa,da fa jie dao,大发,大发街道",40.7034,110.288,"A","ADM4",FALSE,FALSE,1,2,0,1,"Chinese"
8648984,"Guoxianyao","guoxianyao","Guoxianyao,Guoxianyao Xiang,guo xian yao,guo xian yao xiang,崞县窑,崞县窑乡",40.7046,112.186,"A","ADM4",FALSE,TRUE,4,10,0,6,"Chinese"
8648985,"Machangdi","machangdi","Machangdi,Machangdi Xiang,ma chang de,ma chang de xiang,马场地,马场地乡",40.7098,107.409,"A","ADM4",FALSE,FALSE,6,8,0,2,"Chinese"
8648986,"Badai","badai","Badai,Badai Xiang,ba dai,ba dai xiang,八岱,八岱乡",40.7202,107.234,"A","ADM4",FALSE,FALSE,3,3,0,0,"Tie"
8648987,"Zhanggao","zhanggao","Zhanggao,Zhanggao Zhen,zhang gao,zhang gao zhen,张皋,张皋镇",40.7208,113.72,"A","ADM4",FALSE,FALSE,5,6,0,1,"Chinese"
8648988,"Qingshan","qingshan","Qingshan,Qingshan Xiang,qing shan,qing shan xiang,青山,青山乡",40.7264,111.158,"A","ADM4",FALSE,FALSE,6,6,0,0,"Tie"
8648989,"Cilao","cilao","Cilao,Cilao Xiang,ci lao,ci lao xiang,此老,此老乡",40.7266,111.198,"A","ADM4",FALSE,FALSE,2,3,0,1,"Chinese"
8648990,"Bashi","bashi","Bashi,Bashi Xiang,ba shen,ba shen xiang,把什,把什乡",40.7293,111.083,"A","ADM4",FALSE,FALSE,3,3,0,0,"Tie"
8648991,"Bikeqi","bikeqi","Bikeqi,Bikeqi Zhen,bi ke qi,bi ke qi zhen,毕克齐,毕克齐镇",40.7326,111.286,"A","ADM4",FALSE,TRUE,2,4,1,3,"Chinese"
8648992,"Gongshanwan","gongshanwan","Gongshanwan,Gongshanwan Xiang,gong shan wan,gong shan wan xiang,公山湾,公山湾乡",40.7348,110.694,"A","ADM4",FALSE,TRUE,8,9,0,1,"Chinese"
8648993,"Tamusuobulage","tamusuobulage","Tamusuobulage,Tamusuobulage Sumu,ta mu suo bu la ge,ta mu suo bu la ge su mu,塔木索布拉格,塔木索布拉格苏木",40.74,103.532,"A","ADM4",FALSE,FALSE,11,12,1,2,"Chinese"
8648994,"Bingzhouhai","bingzhouhai","Bingzhouhai,Bingzhouhai Xiang,bing zhou hai,bing zhou hai xiang,兵州亥,兵州亥乡",40.7418,111.391,"A","ADM4",FALSE,TRUE,6,9,0,3,"Chinese"
8648995,"Mamitu","mamitu","Mamitu,Mamitu Xiang,ma mi tu,ma mi tu xiang,麻迷图,麻迷图乡",40.7435,112.953,"A","ADM4",FALSE,TRUE,2,6,0,4,"Chinese"
8648996,"Wuliji","wuliji","Wuliji,Wuliji Sumu,wu li ji,wu li ji su mu,乌力吉,乌力吉苏木",40.7447,104.509,"A","ADM4",FALSE,FALSE,4,5,0,1,"Chinese"
8648997,"Eqinyao","eqinyao","Eqinyao,Eqinyao Xiang,er qin yao,er qin yao xiang,耳沁尧,耳沁尧乡",40.7459,110.531,"A","ADM4",FALSE,FALSE,3,6,1,4,"Chinese"
8648998,"Yangquanwan","yangquanwan","Yangquanwan,Yangquanwan Xiang,yang quan wan,yang quan wan xiang,羊圈湾,羊圈湾乡",40.7486,112.669,"A","ADM4",FALSE,TRUE,6,11,0,5,"Chinese"
8648999,"Jinhe","jinhe","Jinhe,Jinhe Zhen,jin he,jin he zhen,金河,金河镇",40.7511,111.796,"A","ADM4",FALSE,FALSE,4,4,1,1,"Tie"
8649000,"Huangheshao","huangheshao","Huangheshao,Huangheshao Zhen,huang he shao,huang he shao zhen,黄合少,黄合少镇",40.7524,111.964,"A","ADM4",FALSE,TRUE,9,9,1,1,"Tie"
8649001,"Edaoqiao","edaoqiao","Edaoqiao,Edaoqiao Xiang,er dao qiao,er dao qiao xiang,二道桥,二道桥乡",40.7555,107.002,"A","ADM4",FALSE,TRUE,3,6,1,4,"Chinese"
8649002,"Dayushu","dayushu","Dayushu,Dayushu Xiang,da yu shu,da yu shu xiang,大榆树,大榆树乡",40.7581,112.364,"A","ADM4",FALSE,FALSE,5,5,0,0,"Tie"
8649003,"Taigemu","taigemu","Taigemu,Taigemu Xiang,tai ge mu,tai ge mu xiang,台阁牧,台阁牧乡",40.7601,111.506,"A","ADM4",FALSE,TRUE,3,5,1,3,"Chinese"
8649004,"Xiaoheihe","xiaoheihe","Xiaoheihe,Xiaoheihe Xiang,xiao hei he,xiao hei he xiang,小黑河,小黑河乡",40.7626,111.614,"A","ADM4",FALSE,TRUE,7,8,1,2,"Chinese"
8649005,"Huhewusu","huhewusu","Huhewusu,Huhewusu Xiang,hu he wu su,hu he wu su xiang,呼和乌素,呼和乌素乡",40.7663,113.152,"A","ADM4",FALSE,TRUE,6,7,1,2,"Chinese"
8649006,"Xinfeng","xinfeng","Xinfeng,Xinfeng Xiang,xin feng,xin feng xiang,新风,新风乡",40.77,113.331,"A","ADM4",FALSE,TRUE,3,6,1,4,"Chinese"
8649007,"Zhaomiao","zhaomiao","Zhaomiao,Zhaomiao Xiang,zhao miao,zhao miao xiang,召庙,召庙乡",40.7715,106.871,"A","ADM4",FALSE,FALSE,6,6,0,0,"Tie"
8649008,"Wulannao’er","wulannao'er","Wulannao'er,Wulannao'er Xiang,Wulannao’er,Wulannao’er Xiang,wu lan nao er,wu lan nao er xiang,乌兰淖尔,乌兰淖尔乡",40.7776,107.154,"A","ADM4",FALSE,FALSE,7,6,1,0,"Mongolian"
8649009,"Jirigalangtu","jirigalangtu","Jirigalangtu,Jirigalangtu Zhen,ji ri ga lang tu,ji ri ga lang tu zhen,吉日嘎郎图,吉日嘎郎图镇",40.7905,107.95,"A","ADM4",FALSE,FALSE,10,10,1,1,"Tie"
8649010,"Xinfeng","xinfeng","Xinfeng,Xinfeng Xiang,xin feng,xin feng xiang,新丰,新丰乡",40.7909,107.543,"A","ADM4",FALSE,TRUE,3,6,1,4,"Chinese"
8649011,"Chengguan","chengguan","Chengguan,Chengguan Xiang,cheng guan,cheng guan xiang,城关,城关乡",40.7941,107.439,"A","ADM4",FALSE,TRUE,6,7,1,2,"Chinese"
8649012,"Qiaobao","qiaobao","Qiaobao,Qiaobao Zhen,qiao bao,qiao bao zhen,巧报,巧报镇",40.7983,111.691,"A","ADM4",FALSE,TRUE,1,5,0,4,"Chinese"
8649013,"Sanruili","sanruili","Sanruili,Sanruili Xiang,san rui li,san rui li xiang,三瑞里,三瑞里乡",40.805,113.584,"A","ADM4",FALSE,TRUE,3,6,0,3,"Chinese"
8649014,"Bayi","bayi","Bayi,Bayi Xiang,ba yi,ba yi xiang,八一,八一乡",40.8065,107.482,"A","ADM4",FALSE,FALSE,2,2,0,0,"Tie"
8649015,"Shadegai","shadegai","Shadegai,Shadegai Sumu,sha de gai,sha de gai su mu,沙德盖,沙德盖苏木",40.8076,109.625,"A","ADM4",TRUE,FALSE,5,6,1,2,"Chinese"
8649016,"Xibazha","xibazha","Xibazha,Xibazha Xiang,xi ba shan,xi ba shan xiang,西把栅,西把栅乡",40.8169,111.727,"A","ADM4",FALSE,FALSE,4,7,0,3,"Chinese"
8649017,"Laoquangou","laoquangou","Laoquangou,Laoquangou Xiang,lao quan gou,lao quan gou xiang,老圈沟,老圈沟乡",40.8176,113.019,"A","ADM4",FALSE,TRUE,5,9,0,4,"Chinese"
8649018,"Sunburi","sunburi","Sunburi,Sunburi Sumu,sun bu ri,sun bu ri su mu,笋布日,笋布日苏木",40.8188,103.674,"A","ADM4",FALSE,FALSE,6,5,1,0,"Mongolian"
8649019,"Youyouban","youyouban","Youyouban,Youyouban Xiang,you you ban,you you ban xiang,攸攸板,攸攸板乡",40.8201,111.598,"A","ADM4",FALSE,TRUE,5,6,0,1,"Chinese"
8649020,"Nanxiaozhao","nanxiaozhao","Nanxiaozhao,Nanxiaozhao Xiang,nan xiao zhao,nan xiao zhao xiang,南小召,南小召乡",40.8214,107.083,"A","ADM4",FALSE,TRUE,6,10,0,4,"Chinese"
8649021,"Taipingzhuang","taipingzhuang","Taipingzhuang,Taipingzhuang Xiang,tai ping zhuang,tai ping zhuang xiang,太平庄,太平庄乡",40.8249,111.905,"A","ADM4",FALSE,TRUE,8,11,0,3,"Chinese"
8649022,"Ganzhaomiao","ganzhaomiao","Ganzhaomiao,Ganzhaomiao Zhen,gan zhao miao,gan zhao miao zhen,干召庙,干召庙镇",40.8266,107.248,"A","ADM4",FALSE,TRUE,9,9,0,0,"Tie"
8649023,"Ertaizi","ertaizi","Ertaizi,Ertaizi Xiang,er tai zi,er tai zi xiang,二台子,二台子乡",40.8266,113.753,"A","ADM4",FALSE,TRUE,4,5,1,2,"Chinese"
8649024,"Wulahawula","wulahawula","Wulahawula,Wulahawula Xiang,wu la ha wu la,wu la ha wu la xiang,乌拉哈乌拉,乌拉哈乌拉乡",40.8324,113.4,"A","ADM4",FALSE,FALSE,6,7,0,1,"Chinese"
8649025,"Yingen","yingen","Yingen,Yingen Sumu,yin gen,yin gen su mu,银根,银根苏木",40.837,105.185,"A","ADM4",FALSE,FALSE,5,4,1,0,"Mongolian"
8649026,"Taiyangmiao","taiyangmiao","Taiyangmiao,Taiyangmiao Xiang,tai yang miao,tai yang miao xiang,太阳庙,太阳庙乡",40.8416,106.818,"A","ADM4",FALSE,TRUE,7,10,0,3,"Chinese"
8649027,"Wuxing","wuxing","Wuxing,Wuxing Xiang,wu xing,wu xing xiang,五星,五星乡",40.8455,107.158,"A","ADM4",FALSE,TRUE,1,5,0,4,"Chinese"
8649028,"Dashuwan","dashuwan","Dashuwan,Dashuwan Xiang,da shu wan,da shu wan xiang,大树湾,大树湾乡",40.8506,106.866,"A","ADM4",FALSE,TRUE,4,6,0,2,"Chinese"
8649029,"E’erdengbulage","e'erdengbulage","E'erdengbulage,E'erdengbulage Sumu,E’erdengbulage,E’erdengbulage Sumu,e er deng bu la ge,e er deng bu la ge su mu,额尔登布拉格,额尔登布拉格苏木",40.8568,108.913,"A","ADM4",FALSE,FALSE,10,10,1,1,"Tie"
8649030,"Sandaoqiao","sandaoqiao","Hang-chin-hou-ch'i,Hang-chin-hou-ch’i,Mi-ts'ang,Mi-ts'ang-hsien,Mi-ts’ang,Mi-ts’ang-hsien,San-tao-ch'iao,San-tao-ch’iao,Sandaoqiao,Sandaoqiao Zhen,san dao qiao,san dao qiao zhen,三道桥,三道桥镇",40.8583,106.958,"A","ADM4",FALSE,TRUE,4,8,0,4,"Chinese"
8649031,"Chaoyang","chaoyang","Chaoyang,Chaoyang Xiang,chao yang,chao yang xiang,朝阳,朝阳乡",40.8644,109.802,"A","ADM4",FALSE,FALSE,6,7,0,1,"Chinese"
8649032,"Yintangzi","yintangzi","Yintangzi,Yintangzi Xiang,yin tang zi,yin tang zi xiang,印堂子,印堂子乡",40.8652,112.661,"A","ADM4",FALSE,TRUE,5,7,0,2,"Chinese"
8649033,"Libaisi","libaisi","Libaisi,Libaisi Xiang,li bai si,li bai si xiang,礼拜寺,礼拜寺乡",40.8678,113.15,"A","ADM4",FALSE,FALSE,4,5,0,1,"Chinese"
8649034,"Jinxing","jinxing","Jinxing,Jinxing Xiang,jin xing,jin xing xiang,金星,金星乡",40.869,108.3,"A","ADM4",FALSE,TRUE,2,7,0,5,"Chinese"
8649035,"Jingyanglin","jingyanglin","Jingyanglin,Jingyanglin Xiang,jing yang lin,jing yang lin xiang,景阳林,景阳林乡",40.8732,107.728,"A","ADM4",FALSE,FALSE,8,11,0,3,"Chinese"
